ProjectOwningOrg,ProjectOrg,Project,BillType,BillingStatus,Task,Category,DocType,DocumentNumber/ExpenseReportNumber,CostElement,Person,Vendor/Customer,ItemDate,Quantity,InvoiceNumber,JournalDate,BillingCurrency,AmountInBillingCurrency
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/6/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/6/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/7/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/7/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/8/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/8/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/9/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/9/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/10/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/10/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/11/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/11/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/12/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/12/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/13/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/13/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/14/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/14/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/15/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/15/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/16/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/16/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/17/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/17/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/18/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/18/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/19/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/19/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/20/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/20/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/21/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/21/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/22/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/22/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/23/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/23/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/24/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/24/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/25/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/25/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/26/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/26/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/27/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/27/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/28/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/28/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/29/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/29/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/30/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,6/30/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/1/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/1/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/2/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/2/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/3/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/3/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/4/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/4/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/5/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/5/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/6/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/6/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/7/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/7/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/8/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/8/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/9/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/9/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/10/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/10/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/11/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/11/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/12/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/12/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/13/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/13/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/14/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/14/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/15/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/15/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/16/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/16/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/17/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/17/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/18/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/18/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/19/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/19/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/20/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/20/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/21/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/21/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/22/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/22/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/23/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/23/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/24/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/24/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/25/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/25/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/26/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/26/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/27/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/27/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/28/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/28/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/29/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/29/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/30/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/30/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/31/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,7/31/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/1/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/1/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/1/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/2/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/2/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/2/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/3/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/3/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/3/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/4/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/4/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/4/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/5/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/5/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/5/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/6/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/6/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/6/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/7/2020,-8,UNANET-01110,8/31/2020,USD,"-1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/7/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
OPS.DS,CUST-1-DOD,20.CONTENT-PRODUCTION.BY,TM,Billed,4. Creative,*Designer,TS,,,"User3, Chad",,8/7/2020,8,UNANET-01110,8/31/2020,USD,"1,004.00"
