ProjectOwningOrg,ProjectOrg,Project,BillType,BillingStatus,Task,Category,DocType,DocumentNumber/ExpenseReportNumber,CostElement,Person,Vendor/Customer,ItemDate,Quantity,InvoiceNumber,JournalDate,BillingCurrency,AmountInBillingCurrency
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,11/1/2019,,,9/30/2020,USD,-74.22
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,11/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,12/1/2019,,,9/30/2020,USD,-221.81
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,12/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,12/1/2019,,,9/30/2020,USD,92.03
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,12/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,12/1/2019,,,9/30/2020,USD,-74.22
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,12/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,1/1/2020,,,9/30/2020,USD,-200.07
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,1/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,1/1/2020,,,9/30/2020,USD,83.01
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,1/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,1/1/2020,,,9/30/2020,USD,-66.94
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,1/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,2/1/2020,,,9/30/2020,USD,-221.81
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,2/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,2/1/2020,,,9/30/2020,USD,92.03
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,2/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,2/1/2020,,,9/30/2020,USD,-74.22
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,2/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,3/1/2020,,,9/30/2020,USD,-221.81
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,3/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,3/1/2020,,,9/30/2020,USD,92.03
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,3/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,3/1/2020,,,9/30/2020,USD,-74.22
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,3/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,4/1/2020,,,9/30/2020,USD,-221.81
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,4/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,4/1/2020,,,9/30/2020,USD,92.03
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,4/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,4/1/2020,,,9/30/2020,USD,-74.22
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,4/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,5/1/2020,,,9/30/2020,USD,-221.81
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,5/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,5/1/2020,,,9/30/2020,USD,92.03
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,5/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,5/1/2020,,,9/30/2020,USD,-74.22
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,5/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,6/1/2020,,,9/30/2020,USD,-221.81
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,6/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,6/1/2020,,,9/30/2020,USD,92.03
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,6/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,6/1/2020,,,9/30/2020,USD,-74.22
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,6/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,7/1/2020,,,9/30/2020,USD,-200.07
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,7/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,7/1/2020,,,9/30/2020,USD,83.01
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,7/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,7/1/2020,,,9/30/2020,USD,-66.94
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,7/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,8/1/2020,,,9/30/2020,USD,-221.81
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,8/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,8/1/2020,,,9/30/2020,USD,92.03
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,8/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,8/1/2020,,,9/30/2020,USD,-74.22
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,8/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fee on Total Labor,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,115.36
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fee on Total Labor,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,-115.36
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,772.91
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,-772.91
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,221.81
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,-221.81
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,334.28
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,-334.28
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,-92.03
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,92.03
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,G&A,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,197.13
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,-197.13
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,74.22
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,-74.22
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Overhead Client Site.,"User1, Carmine",,9/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Direct Labor,"User1, Carmine",,9/1/2020,70.4,,9/30/2020,USD,"2,307.20"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Deferred,,*Project Manager,TS,,Direct Labor,"User1, Carmine",,9/1/2020,70.4,,9/30/2020,USD,"-2,307.20"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User5, George",,10/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User5, George",,10/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User5, George",,10/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User5, George",,11/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User5, George",,11/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User5, George",,11/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User5, George",,12/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User5, George",,12/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User5, George",,12/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User5, George",,1/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User5, George",,1/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User5, George",,1/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User5, George",,2/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User5, George",,2/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User5, George",,2/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User5, George",,3/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User5, George",,3/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User5, George",,3/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User5, George",,4/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User5, George",,4/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User5, George",,4/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User5, George",,5/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User5, George",,5/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User5, George",,5/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User5, George",,6/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User5, George",,6/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User5, George",,6/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User5, George",,7/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User5, George",,7/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User5, George",,7/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User5, George",,8/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User5, George",,8/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User5, George",,8/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fee on Total Labor,"User5, George",,9/1/2020,,,9/30/2020,USD,143.51
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User5, George",,9/1/2020,,,9/30/2020,USD,961.54
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User5, George",,9/1/2020,,,9/30/2020,USD,-275.95
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User5, George",,9/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User5, George",,9/1/2020,,,9/30/2020,USD,415.86
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User5, George",,9/1/2020,,,9/30/2020,USD,114.49
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User5, George",,9/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User5, George",,9/1/2020,,,9/30/2020,USD,245.24
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User5, George",,9/1/2020,,,9/30/2020,USD,-92.34
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User5, George",,9/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Direct Labor,"User5, George",,9/1/2020,44,,9/30/2020,USD,"2,870.27"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User7, Carla",,12/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User7, Carla",,12/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User7, Carla",,12/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User7, Carla",,1/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User7, Carla",,1/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User7, Carla",,1/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User7, Carla",,2/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User7, Carla",,2/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User7, Carla",,2/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User7, Carla",,3/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User7, Carla",,3/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User7, Carla",,3/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User7, Carla",,4/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User7, Carla",,4/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User7, Carla",,4/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User7, Carla",,5/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User7, Carla",,5/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User7, Carla",,5/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User7, Carla",,6/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User7, Carla",,6/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User7, Carla",,6/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User7, Carla",,7/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User7, Carla",,7/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User7, Carla",,7/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Client Site,"User7, Carla",,8/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User7, Carla",,8/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Client Site.,"User7, Carla",,8/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fee on Total Labor,"User7, Carla",,9/1/2020,,,9/30/2020,USD,184.80
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Company Site,"User7, Carla",,9/1/2020,,,9/30/2020,USD,"1,238.16"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Company Site,"User7, Carla",,9/1/2020,,,9/30/2020,USD,-355.33
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Fringe Company Site,"User7, Carla",,9/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User7, Carla",,9/1/2020,,,9/30/2020,USD,694.53
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User7, Carla",,9/1/2020,,,9/30/2020,USD,-39.76
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,G&A,"User7, Carla",,9/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Company Site,"User7, Carla",,9/1/2020,,,9/30/2020,USD,"1,874.98"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Company Site,"User7, Carla",,9/1/2020,,,9/30/2020,USD,"-1,874.98"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Overhead Company Site,"User7, Carla",,9/1/2020,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Business Analyst,TS,,Direct Labor,"User7, Carla",,9/1/2020,88,,9/30/2020,USD,"3,696.00"
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Project Manager,TS,,Fringe Client Site,"User1, Carmine",,10/1/2019,,,9/30/2020,USD,0.00
OPS.CS,CUST-1-DOD,100.10.BYR,CP,Recognized,,*Project Manager,TS,,G&A,"User1, Carmine",,10/1/2019,,,9/30/2020,USD,0.00
